15397	14815	14740	15247	37	557	482	415	376	581	236	280	591	2408	3182	84	10	6	11	156	37	156	15444					
14716	450	551	11	801	2430	551	801	16224	15225	16237	15787	14774	15210	14718	14778	15105	14987	15898	14759	551							
14783	15201	14830	14816	14734	172	235	610	1	14830	14865	14859	15426	15534	15752	16143	14691	15117	15055	15117	16143							
14875	16131	14799	15	32	71	26	445	44	445	48	349	71	173	597	6	597	6										
1865	3441	67	3441	67	1143	67	15208	15621	15550	15550	14790	15067	15096	14961	15357	14861	4										
14812	14996	14812	15557	14987	96	296	9	14821	15775	144																	
14736	14856	14689	480	2066	0	25	457	3	2	238	13	493	0	804	627	624	238	25	5265	238	7168						
16008	14868	15461	2355	838	755	3409	6446	5518	4373	6624	6809	7018	7253	5112	14834	16764	15355	14868	15084	16413	15084	16673	15858	15363	15088	16008	5291
15651	14831	16099	14855	15712	14771	487	374	5	109	976	26																
119	2140	2433	14715	14751	15480	14821	14945	14778	15100	95																	
1902	369	25	1918	37	198	3770	317	15227	14858	16096	14808	16192	14654	15446	14696	14842	25										
79	43	1305	43	1305	15197	14816	14756	15013	16266	15013	14816	14930	14703	14794	14646	14794	15817	15739	43								
14905	14719	15810	14742	14905	14825	718	777	43	208	367	777	4	245	1699	80	120	1699	14905	14748	777							
126	201	187	61	1	1643	0	857	1742	126	378	621	0	1	14640	14936	16122	1033										
14750	14880	14927	15263	15231	1	3	24	27	1010	139	345	301	24	2358	27	74	29										
11	32	368	1	104	11	1373	34	36	32	14889	14910	15456	14871	14870	14852	15152	362										
121	339	25	63	559	8128	300	5684	8129	4578	5683	8130	8131	6771	8132	263	280	263	15647	15345	14664	25						
15736	15247	15677	14718	15061	15243	15470	14930	15022	14773	14840	497	1040	312	134	11	957	406	169	608	3	12						
1084	773	1564	1481	15525	15513	15513	15513	16683	15070	297																	
192	3149	15015	14776	14809	15523	14670	14781	15401	15058	15277	14752	14776	15401	14897	15501	15101	14801	14776	14801	14670	14837	14866	14842	15583	1		
1133	150	174	174	1133	174	1133	40	243	14741	15502	15029	15382	14749	14665	15206	224											
4821	5277	207	55	673	366	10457	3295	9558	1253	4025	3804	6980	15491	14894	14904	14894	14894	14731	14651	2983							
74	6	8	74	11	1794	6116	6	712	296	15113	14646	16592	14640	20													
14994	15781	15270	15006	16114	15322	15781	14822	14868	2069	79	42	79	19	44	46	42	133	277	42	19	15084	15663	15084	15501	15157	15864	92
15024	16632	131	154	258	154	98	154	98	154	63	1943	270	1775	1943	1217	1829	1943	258	15028	15102	14852	15563	131				
14704	14720	14664	14664	14664	10	31	237	524	380	706	3320	2833	2365	1917	428	9433											
14706	16615	15237	16222	15277	14758	252	17	445	135	248	1055	1722	163	10794	252	335	2181	207	4626	252	2639	252	445	2181	4918		
165	219	1191	329	1191	655	655	182	863	165	329	15031	15031	16060	4384													
1	36	36	12	14735	14667	14660	15144	14925	14735	14735	14655	14667	259														
14806	527	8	4	67	128	925	728	245	387	15279	15198	15107	128														
3	30	4	536	7	454	1055	11	321	30	3	536	317	321	317	3	171	14684	16265	14763	15023	321						
442	60	408	3359	2857	2287	479	112	0	6108	6835	15005	15569	14676	14887	14806	14676	6836										
9174	8781	5896	8178	6960	7892	359	254	15250	15068	15068	4416																
14638	14682	14638	14682	15001	14682	105	113	105	61	1856	733	113	1779	27	134	1834	4019	103	14								
14812	473	665	17	78	665	167	3	2	167	2	665	3	1	167	6	15576	15786	1									
65	0	237	1466	237	8	330	2	14899	15396	14780	14818	14696	14863	14684	12												
14733	6426	1808	758	6449	2940	91	1560	0	1560	0	26	0	14695	15271	14696	14863	15473	86									
471	481	4585	451	14772	15247	14807	14939	14772	14766	15263	15007	15270	14814	14772	14827	14772	15007	14952	15238	16259	14829	14772	15106	14986	305		
14790	14782	14861	15067	15615	15326	15296	941	555	64	349	232	186	349	0	101	555	349	826	232	141	252						
583	53	186	2690	583	45	5820	22	50	29	0	35	453	296	14950	15250	14950	14950	583									
183	244	121	441	7300	304	59	3045	875	26	35	288	245	275	1326	268	76	220	275	15095	15375	15094	288					
5138	24	5138	0	5138	651	7770	0	5138	24	2667	24	2	16	112	69	7770	0	14769	15135	15049	14764	16218	16697	14833	15909	24	
15638	39	1331	16030	16848	39	25	55	15278	16336	15115	15572	15497	263														
14894	14835	14704	731	364	1464	654	731	88	3	169	21	10															
14995	14947	14672	14995	15431	22	50	29	27	1	2	125	2	1401	125	1	125	34	125	204	288	1310	16124	125				
162	109	43	846	43	71	624	109	3932	663	16054	16236	16054	15145	15168	16054	16309	17090	15270	15654	14834	15046	16054	15049	14982	15961	87	
16	712	7	6	95	6	54	2	6	2	23	14822	15123	15232	15788	14643	14893	18										
14659	14716	14659	14856	14659	15769	14659	14659	14659	14681	14659	14681	14659	14659	2026	30	2026	1	2									
0	24	684	132	15	15334	15120	14709	32																			
228	0	14675	2	4	510	89	125	455	15728	14681	2																
14688	15538	15373	221	205	445	221	442	67	135	102	221	401	15011	221													
14897	14823	15322	15864	14758	16647	14758	14838	15006	14823	848	2669	1271	4571	358	516	1191	18	41	18	42	9245	9617	10086	10516	11013	14758	11497
14678	14795	14779	6	3488	271	6	1441	8	28	106	8	6	8	116	6	8	6										
15109	14679	15109	15109	15109	14679	16037	386	58	2590	386	2590	44	1953	4043	6	1990	5416	105									
10234	853	4413	259	1512	170	1512	1512	65	57	1512	15131	14704	15704	14806	15005	721											
12671	1078	6045	2490	10483	10044	2392	6789	4912	14653	15309	14766	14652	15043	15028	15200	15684	15194	2321									
14833	14950	14906	14950	14819	14898	14950	14898	14950	14833	14950	14820	14906	14820	13	134	388	678	10561	13	14820	14906	14819	14788	14833	14906	14950	517
383	160	155	321	155	22	29	7	14707	14791	14668	14803	14811															
14685	14797	15158	15342	14751	15712	14961	14901	15566	15470	15600	14685	217	5	86	5	217	1499	829	14643	11							
0	2267	2267	1	0	23	334	14899	14674	15246	15410	14655	2267															
109	291	109	674	5002	6011	109	0	1099	243	447	31	109	14727	16177	14727	14811	15077	135									
6028	4013	37	4013	37	14695	14695	14730	14717	14857	4231																	
15734	14705	15734	14894	15734	27	1942	2218	714	1916	2014	686	456	754	15734	50												
15922	15865	15903	257	12	1285	1010	17	316	1285	1010	1743	2931	1743	1285	316	4681	8773	4681	1743	4415	523	2563	6382	16182	16955	16104	8774
846	7082	2944	4428	6004	14996	14704	14719	15161	16021	14778	14841	432															
90	171	24	175	24	160	150	1147	2282	14643	14771	14899	631															
56	5	56	15542	14660	14900	5																					
3	24	96	24	609	24	14762	14696	14695	14959	14977	14702	14739	609														
14742	15400	15846	14748	15340	15066	14742	14748	2877	66	241	66	554	14686	14728	14723	15285	66										
10	3	332	3	332	3	514	15093	14976	14828	15173	14828	15000	183														
15800	14781	1839	1696	6421	3247	68	1175	10	1175	1696	1082	1175	744	1175	1696	3247	1082	1696	14670	16079	15273	1175					
15092	15023	200	9788	5442	264	92	14649	661	2	1	671																
616	629	304	80	14770	14824	15945	14674	14693	14684	15462	14727	224															
14782	14839	15279	450	2145	2518	2145	2814	2595	541	779	201	710	779	201	710	2145	779	2145	6438								
15722	15791	14691	15585	16111	14764	15841	15135	16143	4	196	531	6	1732	4252	5627	10936	10937	10938	10939	10940	4904	4987	10941	10942	2831	16329	11455
14896	14661	2	84	212	266	1033	2	668	10	129	212	1	12	14763													
15309	15578	15291	14829	15355	15291	1407	2436	10497	6188	10498	354	259	2003	1530	10499	1166	10500	775	259	775	260	711	3558	15291	4455		
500	6	116	348	569	580	1043	675	6	348	569	675	580	6	580	14694	14656	14710	14656	16680	16759	6						
14904	15166	14675	16041	16158	15098	15617	14985	15353	15002	15	3	23	101	0	32	23	101	2080	14736	32							
14869	14952	15349	14819	14916	14869	15111	14819	14820	14906	14833	14743	14854	14916	14869	14916	14743	14967	964	1296	3083	937	1018	616	14916	460		
15007	15703	15581	7	3	7	3	303	3	303	7	12	7	16128	14756	14968	14757	14968	14992	15282	15829	14934	15262	15107	15649	197		
1	1	205	2736	907	1493	2384	5103	5642	300	2736	300	300	3252	14834	15879	15264	15455	15301	16253	15969	15646	15452	5576				
14643	14671	15418	14894	1022	6537	2152	73	6538	1576																		
14686	14825	14748	14884	14728	14879	14865	14884	14825	7182	588	57	193	4	97	314	17	45	115	14879	131							
868	1177	2895	1322	3364	14897	15141	15085	461																			
14703	14958	2	395	395	558	844	2695	548	2	395	395	277	92	3987	1889	6605	100	719	301	277	42	3	15145	14670	496		
3622	1973	1376	1938	1855	1376	146	3622	146	1973	1938	15067	14861	14790	14727	14693	14803	14767	2568									
15645	14866	15226	15155	338	42	94	139	2030	2001	2030	488	255	139	7015	5867	1626	6088	100	301	1029	345	719					
8881	7998	9671	4	48	77	48	507	186	457	1369	2779	2241	15001	14958	15332	15145	14807	14864	15479	15141	15479	14778	5183				
14758	15006	2211	157	154	11162	154	2211	157	51	157	13	434	154	14811	474												
14725	4	1039	196	4	45	192	3	65	192	45	192	3	4	5357	9166	15275	15306	10881									
14699	14857	14656	14715	14920	188	1460	37	1460	188	37	188	37	367														
15018	15825	15022	15061	15750	14907	156	90	90	258	1952	811	8857	3711	850	4540	576	2368	90	792	566	499	433	202	107	14907	864	
228	632	4536	151	189	22	6	151	28	151	14709	14709	15053	15030	15975	16183	15468	15114	15007	14952	12							
250	0	344	134	215	545	978	634	14705	15339	14692	4																
815	0	669	17	0	4	14697	15573	14697	16071	669																	
505	849	380	745	7	319	149	2244	14	103	116	14	116	149	745	849	15911	15495	15726	15311	15611	15741	15520	14966	278			
4	618	974	1092	771	2317	1953	5974	1018	4101	7	218	54	67	172	54	172	67	7	67	149	14912	15216	15026	56			
14959	14755	14755	3308	84	4059	6016	3174	3458	3134	1173	5746	210	2														
14996	14637	14641	807	552	61	1141	552	15044	1124																		
14825	14702	14758	14968	14859	14752	14809	14815	14696	16406	14859	14968	459	7	459	2716	7302	159	1806	14942	2093							
14933	15451	15336	14853	347	938	1043	2545	347	119	41	206	580	355	28	327	14693	14780	4									
17422	16850	15855	10169	9709	2326	1672	9	272	8015	84	95	575	3	14908	15186	272											
332	330	1067	1183	2341	2837	2341	2837	2341	1067	330	14677	14876	14677	2341													
0	60	1160	3774	14650	15040	14845	14662	14650	15039	0																	
14897	15437	14801	14866	15009	14838	15437	14838	15157	1677	9070	715	911	53	548	168	667	548	201	627	1002	1924	548	435	627	14897	2092	
447	90	5	14705	14779	14705	14697	447																				
14659	14659	14681	14659	14681	14659	14659	2026	30	2026	1	2	2026	3720	2026	30	3720	2026	84	13	10							
2435	38	403	114	249	64	149	14687	14687	14699	14795	17292	15144	1039														
24	86	2463	225	432	1728	14894	14699	15384	3																		
14884	15499	16421	15313	1333	383	3448	445	76	483	445	644	0	418	76	98	131	251	76	110	147	644	76					
5334	15508	352	129	1708	5103	5642	17	2	6253	37	2	2560	8517	317	1029	94	2	14718	16065	15050	15098						
14810	15151	15234	15234	17016	15162	15234	15234	612	1613	283	92	2084	7491	7656	8001	9817	15234	283									
786	1	11	28	16	485	182	319	16	28	1	28	14713	14738	14830	15047	15220	1										
408	6707	4618	5419	536	1471	307	9853	5849	5419	2163	892	15907	15683	15715	15907	15907	15007	15346	14859	15907	15007	15687	15998	5849			
584	684	1120	225	10	2122	3	2122	4722	23	649	67	370	12	15040	14722	14990	3										
1540	80	58	123	1471	73	18	202	4574	86	14705	14990	14722	2463														
14761	14790	14985	14761	14874	14874	15085	340	28	340	28	206	324	329	33	5	26	1096	1380	1096	28	1313	74	15189	5940			
863	10	918	16132	15757	15130	15757	15130	15903	15303	15045	15482	15130	15646	15757	15646	15757	15646	15757	15646	15903	15757	15646	15903	15757	15903	16132	3945
231	1109	378	1084	773	1564	1481	15525	15513	15513	15513	16683	297															
15677	14832	14636	15773	15005	47	610	47	36	15	3258	408	436	728	2539	1218	3972	36	36	36	356	32	38	2058	864			
199	23	829	14777	14641	14957	14861	15047	313																			
1	4	6	14670	15630	15459	14910	14670	15630	14808	14808	14872	14937	15194	15194	1												
473	24	15029	14826	14912	14891	14853	14664	14890	14664	14665	69																
14762	14856	86	8519	17	36	81	367	6	265	186	1330	7009	7010	59	878	15566	108										
3274	1039	279	237	2959	681	1627	0	30	237	14	0	14908	15186	15186	14845	14699	237										
14714	15810	15651	488	1	0	53	138	1435	1711	1539	1954	14696	14735	529													
15226	4	3	29	22	50	196	11	3	196	3	196	11	14802	15610	14821	15421	14706	15415	14808	14767	14644	3					
2473	619	2813	5020	216	14689	14841	14669	10																			
14696	14739	14739	481	283	10	233	100	300	3249	5519	283	3419	2740	3419	8083	121	339	3001	9407	8507							
1555	186	275	408	2379	660	1282	25	729	25	729	660	667	729	1223	1314	183	1314	15155	15453	15583	4	970	15388	2069			
15022	14648	15472	14807	15022	108	79	998	238	79	43	15013	14732	14953	15110	15963	15924	88										
753	167	753	167	559	601	142	266	14646	14804	15181	14909	14798	15181	14653	15215	14905	1319										
6120	142	15004	73	9081	12	142	12	291	12	15516	15854	12	461	15756	15717	15821	15516	15665	16378	461							
288	1933	121	339	121	339	121	3050	619	339	619	339	619	15137	14883	15337	16513	15019	15198	14726	5127							
172	105	1	3	263	14637	15080	14675	14754	15080	14659	753																
15581	14761	15024	14969	14666	100	2848	3793	7383	2206	425	9528	6950	8769	83	34	18	217	7	2848	3355	2481	617					
1	713	142	1690	1066	280	154	336	1065	617	1626	1477	186	43	1	186	1	43	185	1	142	14649	14992	15119	14889	55		
116	68	692	756	9406	4826	0	163	431	60	3	60	12	60	431	3	6	14666	14654	15024	14992	14709	265					
15557	15004	14733	1185	271	1185	5431	9	155	374	546	15170	322															
1365	8997	14767	34	1365	14767	1142	845	1365	14639	34	1365	1523	1523														
14671	2	89	201	26	34	126	2	2972	5809	3258	14822	14671	14767	14693	171												
762	567	88	36	67	3	67	2	1	55	1626	515	1545	10316	798	1269	889	15498	14804	16201	15498	14827	14764	55				
173	1181	706	113	1181	3644	3827	173	706	3644	3827	16530	16605	16319	16464	16044	16319	16559	16530	14878	15870	15986	14849	7536				
14898	14819	14833	14906	14833	14906	14788	14906	14950	14833	14950	1886	505	189	1886	2493	6564	2493	21	2493	14906	14998	14833	209				
14716	14770	14744	15488	14691	14764	15073	14706	14824	518	76	24	7	24	518	76	24	25	14764	14691	76							
14856	14787	3	0	720	2889	894	9	1586	2795	1839	11273	1489	3200	11274	3135	6880	2757	1634	14964	3135							
15075	16993	14762	14695	14749	1908	623	11	23	0	3305	4235	14695	14662	14722	51												
15192	16175	15121	16175	15239	15106	15205	15967	14917	992	965	6036	7669	10045	10046	10047	10048	10049	6610	853	969	475	6610	4099	15364	10966		
2203	318	0	72	16037	16037	14658	14668	15465	14668	64																	
270	336	213	6791	202	470	426	1098	534	14676	15766	17229	16006	16406	383													
15133	14787	15768	14787	15004	15108	15377	14800	14846	14642	14757	15287	14806	15128	15526	15768	62	750	608	905	1168	608	62	15602	608			
14741	15835	15429	16058	25	197	492	58	1031	868	36	315	1018	159	16021	15387	224											
15152	14773	15584	15064	15584	109	2281	109	440	18	7	74	109	74	116	4732	15584	16183	14810	15030	15053	14921	15659	109				
6	116	331	484	14746	14668	14849	14756	14685	33																		
16384	15372	15408	14886	14792	16384	865	2569	114	6454	5529	503	7376	60	2008	1703	3199	756										
15764	5	83	7	129	2	7	347	1	15758	14861	15974	14642	14771	15055	4												
842	14	811	163	318	14701	14714	9	14714	21																		
14655	14668	25	125	2859	185	94	2859	14701	15530	185																	
15499	15499	14977	1792	423	1975	3994	423	1792	423	1792	423	1792	14646	15348	14923	14982	16280	1792									
15252	15148	14743	14706	15252	330	40	53	6	327	3351	22	1934	2267	67	1934	586	2014	14674	1319								
127	159	28	531	2	1123	2	5628	4063	5321	531	5321	1123	531	15462	15458	15694	15215	14734	15147	14671	15147	899					
14668	2	65	2	372	934	821	181	748	14891	14891	15124	2															
70	267	47	70	1829	1700	6010	1521	798	2526	1751	393	438	1751	78	14787	15405	15202	6166									
14676	14844	14703	15076	14735	14676	14961	65	10285	0	39	432	65	674	10286	0	22	228	27	211	8945	5271						
15189	78	489	32	21	23	9	4450	5052	14956	14659	92																
15499	15267	14956	14747	17248	17209	15893	16178	14922	3330	913	21	63	48	133	270	6	116	10	116	63	116	240	8476				
15796	15518	15254	2	37	1	86	12	3	10	12	1	548	2	37	2	1	2	37									
14	382	14	1042	509	1478	14645	14647	14871	14847	14696	16148	14771	34														
14890	15635	15374	14730	119	97	71	413	126	413	2379	32	4	21	1353	73	3	222										
15209	14649	14746	14774	14787	77	144	42	345	936	2956	275	5090	2309	5489	1714	69	2346										
3	25	2740	154	879	488	1	3	15617	14843	15227	14645	1															
14836	4439	10614	8187	10615	10616	10617	10618	10619	10620	10621	10622	5318	10623	5318	8031	10624	5318	6309	10625	10626	14753	15253	11136				
16968	2843	1013	15	1302	22	29	537	350	67	2843	4309	372	4908	3369	5631	86	3043	14671	14852	14883	16428	16526	16345	16502	16586	67	
102	106	7	435	358	49	72	463	689	16	14941	14683	14958	15342	15153	39												
14728	15153	14742	15400	15846	14748	15340	15066	14742	14748	2877	66	241	66	554	14686	14728	66										
15428	15428	15428	15428	15428	18	539	470	539	18	23	18	829	250	3812													
196	44	196	754	194	43	15057	15147	14640	14804	14646	15113	15987	15458	14804	15458	17274	16140	14804	14686	201							
54	216	687	39	14762	15294	14705																					
12	13	191	13	1320	158	16423	14815	15421	15537	16516	15536	16369	16814	15012	14842	16516	14880	15899	14872	16902	15645	20					
5	1774	5	12	14946	14659	14659	14663	1774																			
1166	79	2252	1559	16	23	306	1199	1315	16122	16412	14660	14695	897														
1072	5544	77	338	46	32	289	46	4483	461	3670	461	752	34	5	14763	16023	16119	15442	14683	14775	15126	133					
36	5886	3105	1881	77	3233	14795	15044	14800	7606																		
14643	14708	14892	1514	1046	1364	1046	1364	1046																			
15264	15403	15308	15336	14735	15546	14735	15035	192	176	115	94	3140	94	434	1188	5038	10	94	1527	6958							
14789	14896	15715	15907	16704	15976	1	2367	1	6821	6822	4055	3680	1														
1	75	1	4431	1602	6332	488	1	1329	14985	14802	15129	15099	15378	14845	14650												
154	131	192	20	272	1107	1136	192	1136	1801	154	192	1265	20	1801	551	3653	1891	15187	15373	14745	15145	15373	1107				
15123	491	1574	259	421	1574	1258	1780	259	161	504	39	373	259	14888	15084	15601	15084	15476	801								
4	3	229	1007	1564	836	81	86	14713	14897	15015	537																
14857	14656	14715	14920	188	1460	37	1460	188	37	188	37	367	37	367	4	1363	3	30									
14681	14747	14977	14736	15016	15149	102	417	156	102	112	1083	381	479	209	11	14675	15118	14644	15038	1393							
1633	534	628	15055	15060	14900	936																					
9083	5060	39	4873	6914	14667	15115	14735	14890	15093	16190	15093	14893	16190	1													
1992	178	2912	570	15164	15095	14957	1919	3110	1330	16	744	454	409	1919	2043	1309	1620	2005	572	142	10	2005	127	267	448	1086	
81	783	54	81	15905	15000	15474	15117	783																			
14751	14845	14826	15964	14879	14752	97	58	34	58	45	115	17	384	38	97	4											
5	36	5	164	5	164	5	14900	14853	14821	14684	2																
28	279	62	2775	2164	411	1314	1820	107	1185	36	93	15134	15173	15180	16028	21											
30	489	216	797	30	489	337	14956	15136	15255	15136	16268	14710	14719	103													
814	1137	390	655	390	560	815	116	319	15189	15085	14639	14791	16064	814													
271	9	1617	377	120	80	304	312	27	231	355	271	14888	14997	15500	355												
15360	15189	15369	0	1354	0	1354	0	281	14820	14833	14898	14819	14642	15447	16132	14677	60										
247	648	34	88	38	848	9	620	447	620	414	15011	15375	14980	15268	15253	14691	15156	14724	15494	16027	1309						
847	178	8	6097	2174	18	25	23	136	84	14737	14722	14990	14722	2824													
14731	14793	14784	14651	57	1145	11	4776	6714	8341	11250	6253	11251	4248	6612	11252	7213	3790	14863	4368								
884	424	1617	377	482	620	6	14666	14787	14818	17092	14876	453															
84	69	6	346	453	8	338	6	14679	14679	14710	14777	14777	15041	14777	14679	8											
2358	17	550	2358	0	15062	14800	14706	14701	22																		
14664	14755	14806	14684	22	50	17	469	671	1284	736	4	14795	14640	208													
31	1020	64	34	382	1455	374	0	230	422	351	230	208	40	208	0	249	331	14674	15003	15176	15497	15911	15375	15705	664		
14886	15133	15342	14737	14836	69	2	1	2	3	362	128	69	1	69	93												
173	19	597	14893	14937	14857	14649	14651	14638	173																		
15794	14897	14806	15935	728	13	1	47	4948	1	47	495	47	495	46	891	3	1489	47	1701	1878	1489						
851	443	196	44	196	754	194	43	15057	15147	14640	14804	14646	15113	15987	15458	14804	15458	17274	16140	201							
14807	14642	516	55	14	264	4421	2609	14733	1708																		
15528	16820	13	3086	2864	140	359	13	2257	288	398	711	775	260	13	118	13	1497	1369	171	1497	292	260	2168	16097	359		
906	402	12	363	402	15905	15438	14886	14696	15115	15039	14696	15598	15382	2													
61	380	61	14935	14935	14935	15662	787																				
14668	2	65	2	372	934	821	181	748	14891	14891	15124	14891	2														
14689	15286	15244	15090	14656	14663	14839	14727	15244	271	67	443	105	6	161	89	754	49										
1	149	1	149	307	221	149	15315	14848	15192	14700	15315	15468	15315	14700	14666	221											
140	708	84	10	179	95	14792	14792	14705	808																		
14741	14689	14843	14793	14797	14645	14894	1592	627	316	513	1592	513	316	126	686	37	316	14788	14907	15174	14850	126					
171	1233	118	925	1217	1539	1562	5453	20	15308	15172	14665	42															
8610	67	271	331	600	772	776	2399	1977	14813	14641	15350	14775	14736	15920	14733	14730	14719	14736	14960	15432	14736	382					
172	235	105	172	490	847	178	6	14646	14977	14674	14798	14812	14721	14769													
2	185	38	222	394	48	145	185	34	2	14647	15159	16379	14682	14761	34												
1096	6	296	15409	14722	14990	14966	15176	15497	15666	15144	14850	124															
15128	15244	15577	15286	15489	14653	1108	1	2	1076	0	1139	0	23	334	939	1755	717	212	939	334	15	49	350	521	1435		
298	1031	80	5	960	161	865	2277	865	76	87	76	1017	0	1984	497	5	252	14683	14744	15073	1601						
14849	15284	782	372	782	388	372	782	372	388	24	782	24	144	4864	8102	372	15447	15114	16652	14840	16092	15540	14952	782			
14755	14999	14755	263	55	10	183	170	2238	4526	10	55	6037	270	142	189	5193	2838	14999	4526								
16068	15132	14675	0	180	0	7	24	23	0	180	793	19	23	306	24	0	7										
14962	95	2925	2616	1259	1261	7766	1400	3767	2702	95	2702	1261	2616	15735	15495	15613	2672										
14680	15097	15469	500	31	24	3	507	881	6	253	24	758	4162	7033	117	1255	1835	2504	18	237							
14675	14857	16	334	301	42	301	4	163	1312	168	679	500	3	14964	16393	15142	14949	301									
14708	85	217	3685	6841	6657	3685	4578	14953	14919	2841																	
14732	14867	15552	2	3	12	2	12	10	87	35	162	1039	560	6613	17	328	3	328	3201	2840	1519	2	13	890			
15201	15828	15201	15408	15315	28	5	2	548	73	209	30	7	30	32	10343	75											
14830	15443	15859	15250	15349	15564	14657	15009	579	158	579	261	595	501	721	2019	170	8964	6678	501	579	595	14825	15968	2281			
14681	14812	14712	15163	74	0	149	955	18	286	5546	286	48	528														
158	3493	4003	6617	5313	60	291	4517	1477	5608	4770	158	249	5920	10305	14724	14650	15497	8959									
15454	14755	15714	14896	14664	15545	157	1	146	0	146	402	13	0	157	13	146	12	1	465	0	157						
235	310	720	675	14872	15086	16498	15760	15500	15311	16412	15741	14701	14658	16568	15791	15752	14960	14658	15086	2286							
15568	15567	14711	14837	25	549	161	9	23	347	22	29	48	327	48	204	521	350										
43	4	5	0	60	4	0	60	5	157	15242	14841	14822	0														
14671	15022	14789	822	3008	2110	4304	1569	4183	10122	10123	1491	995	886	1053	10547	16	355	1011	15812	220							
2509	4036	14969	14883	15303	15579	15236	903	91	1486	617	2283	3624	3402	92	100	345	301	5046	2678	1	336	1666	843	16147	760		
14774	15212	16922	15977	2556	134	527	76	12	1125	53	903	53	511	214	449	134	401	396	6000	3779	1066	396					
15420	15517	14937	11	5354	2531	8679	7421	3442	2949	3584	84	3569	3852	4897	11	14930	15470	14950	10714								
14777	15835	14645	14665	1654	15	1654	21	1654	21	79	16348	7101															
14827	14740	15432	14711	14992	15119	14739	14711	15767	345	301	100	189	475	14888	16816	15015											
405	1833	6803	174	244	755	1547	8	14943	14674	14764	220																
14638	532	224	312	3	22	532	110	3	5689	46	110	188	3	14858	14694	1046											
1	1679	39	87	7220	948	4460	948	1275	892	357	4	12	15537	15017	15407	15284	15448	15490	14897	14838	15017	17164	16256	15017	15476	15485	4348
12	2	1712	529	14887	15107	14661	14684	15107	3708																		
14864	15501	16003	4965	1952	3075	811	3313	5954	2628	3989	482	909	808	1011	1641	1869	126	174	1184	16484	14809	14752	14968	16003	15488	14838	542
1	299	50	6	105	6	105	243	16100	14766	14865	15458	15203	15498	14686	15486	14723	14770	14862	14770	14646	15113	60					
122	20	165	486	15208	486	122	63	122	5	5142	14643	15401	165														
14725	14643	14658	14658	14711	77	20	246	40	560	508	326	2214	2347	839	619	1552	856	983									
562	12	2	4068	3601	562	880	760	3377	2	14642	14729	14677	14729	14677	14905	14905	3										
14799	14841	14978	14862	15253	14738	15225	14771	15047	15004	14787	30	110	47	59	30	11	114	4024	212	756	649						
2948	1057	1325	785	1057	14749	14782	15096	14782																			
808	1011	1641	1869	126	174	1184	16484	14809	14752	14968	16003	15488	14838	14758	14703	14816	14982	16910	15591	16092	15524	15511	14866	15071	14982	542	
15252	14746	15370	15843	540	34	122	34	3842	14995	15272	15431	15744	15252	34													
14783	14852	14852	14802	14913	84	94	730	128	3	3	738	3	738	4168	6683	6863	3	4168	7525	7772	5417	16120	1218				
15522	26	214	449	27	526	85	214	62	214	34	26	62	14695	14655	26												
624	16	99	620	136	6	253	6	29	0	19	15850	15829	15126	15495	15741	14655	14659	15962	15169	211							
41	4320	460	2862	6267	800	12	460	620	13	14699	14875	14974	14851	12													
14688	0	343	99	141	99	0	253	215	0	343	15289	15307	0														
17237	17070	198	144	24	4574	24	16735	1517																			
13	12	4	3742	261	1	6	63	6	13	191	6	10	455	200	4	6	650	880	16466	15619	15141	15297	15297	1444			
14645	15905	15225	14875	14875	365	8	7	143	923	497	696	1149															
14657	14968	15234	15054	15234	15271	15234	15054	15234	14714	15054	913	2023	913	2023	913	334	2023	666	1026	2499	2980	14729	1625				
15005	1371	2	264	91	84	2	1371	264	3	824	186	2	26	14645	14885	264											
3450	133	42	2050	138	770	541	132	770	860	596	732	16314	16314	16551	16291	16551	14846	14818	14693	15287	14862	541					
262	208	236	22	167	236	126	236	167	218	137	304	14710	14733	14983	262												
190	82	11	4	737	4586	257	95	1440	0	22	299	120	737	74	14727	14850	14687	15657	14687	14727	14850	14687	1951				
6	0	4	265	4	374	15173	15433	15173	14828	14744	15423	15222	15433	15173	14828	15458	14688	14920	47								
128	15	779	0	813	61	15	61	15	4	15	15013	15145	14734	14830	14859	14670	14644	4									
22	20	8	0	4	8	1503	42	382	0	81	15356	15041	14779	14717	14908	14940	333										
15240	58	262	21	463	120	214	34	599	135	224	16824	16248	14939	14827	405	32	1090	9742	15	126	88	14649	61				
14696	14663	14643	15158	47	991	47	1524	47	9	47	1524	47	991	1524	19	110	9	444	110	1524	110	9					
7555	5473	958	62	441	1690	617	5848	10357	9876	9473	9474	9475	16874	16867	16354	16029	15890	16590	16155	16624	15725	15720	15232	15639	15890	17236	9476
15097	15097	14684	442	229	3265	2589	4171	5718	229	442	4	15284	2589														
14689	14784	14689	14738	14913	138	5226	2726	144	1	726	20	14780	15216	726													
39	79	1	465	1	9	465	541	1044	551	16	1	551	14745	14784	14651	14846	14976	1									
14870	15219	16158	36	121	528	2569	843	3	88	34	88	36	88	15812	16572	14893	38										
14699	14699	48	104	732	32	705	6525	104	705	326	104	732	511	104	511	2201	900	0	84	644	644	14699	99				
105	2	105	2	28	105	2	105	2	113	14649	14651	15011	15753	14636	14636	14678	15153	14691	15138	105							
23	858	0	442	358	14940	14651	14667	14964	1100																		
